"","Date","Deces","Annee"
"1786",2020-08-16,4,2015
"1787",2020-08-17,4,2015
"1788",2020-08-18,1,2015
"1789",2020-08-20,1,2015
"1790",2020-08-21,2,2015
"1791",2020-08-22,2,2015
"1792",2020-08-23,4,2015
"1793",2020-08-24,1,2015
"1794",2020-08-25,1,2015
"1795",2020-08-26,2,2015
"1796",2020-08-27,2,2015
"1797",2020-08-28,1,2015
"1798",2020-08-29,3,2015
"1799",2020-08-30,2,2015
"1800",2020-08-31,2,2015
"1801",2020-09-01,2,2015
"1802",2020-09-02,2,2015
"1803",2020-09-03,2,2015
"1804",2020-09-04,1,2015
"1805",2020-09-05,2,2015
"1806",2020-09-06,2,2015
"1807",2020-09-07,3,2015
"1808",2020-09-08,1,2015
"1809",2020-09-09,3,2015
"1810",2020-09-10,2,2015
"1811",2020-09-11,4,2015
"1812",2020-09-12,3,2015
"1813",2020-09-14,5,2015
"1814",2020-09-15,2,2015
"1815",2020-09-17,3,2015
"1816",2020-09-19,3,2015
"1817",2020-09-20,1,2015
"1818",2020-09-21,3,2015
"1819",2020-09-22,1,2015
"1820",2020-09-24,2,2015
"1821",2020-09-25,4,2015
"1822",2020-09-26,2,2015
"1823",2020-09-28,1,2015
"1824",2020-09-29,3,2015
"1825",2020-09-30,4,2015
"1826",2020-10-02,2,2015
"1827",2020-10-03,2,2015
"1828",2020-10-05,1,2015
"1829",2020-10-06,1,2015
"1830",2020-10-08,3,2015
"1831",2020-10-09,3,2015
"1832",2020-10-10,1,2015
"1833",2020-10-11,2,2015
"1834",2020-10-12,2,2015
"1835",2020-10-13,3,2015
"1836",2020-10-14,3,2015
"1837",2020-10-15,3,2015
"1838",2020-10-17,3,2015
"1839",2020-10-18,4,2015
"1840",2020-10-19,2,2015
"1841",2020-10-20,1,2015
"1842",2020-10-21,6,2015
"1843",2020-10-22,1,2015
"1844",2020-10-23,2,2015
"1845",2020-10-24,1,2015
"1846",2020-10-26,2,2015
"1847",2020-10-28,1,2015
"1848",2020-10-29,1,2015
"1849",2020-10-30,2,2015
"1850",2020-10-31,1,2015
"1851",2020-11-01,2,2015
"1852",2020-11-02,2,2015
"1853",2020-11-03,3,2015
"1854",2020-11-04,3,2015
"1855",2020-11-05,3,2015
"1856",2020-11-07,2,2015
"1857",2020-11-08,3,2015
"1858",2020-11-09,3,2015
"1859",2020-11-10,2,2015
"1860",2020-11-11,1,2015
"1861",2020-11-12,4,2015
"1862",2020-11-13,4,2015
"1863",2020-11-14,4,2015
"1864",2020-11-15,1,2015
"1865",2020-11-16,2,2015
"1866",2020-11-17,1,2015
"1867",2020-11-18,4,2015
"1868",2020-11-19,2,2015
"1869",2020-11-20,2,2015
"1870",2020-11-21,2,2015
"1871",2020-11-22,1,2015
"1872",2020-11-23,2,2015
"1873",2020-11-24,4,2015
"1874",2020-11-26,1,2015
"1875",2020-11-27,1,2015
"1876",2020-11-28,1,2015
"1877",2020-11-29,1,2015
"1878",2020-11-30,1,2015
"1879",2020-12-01,1,2015
"1880",2020-12-02,2,2015
"1881",2020-12-03,6,2015
"1882",2020-12-04,2,2015
"1883",2020-12-05,1,2015
"1884",2020-12-06,5,2015
"1885",2020-12-07,4,2015
"1886",2020-12-08,1,2015
"1887",2020-12-09,5,2015
"1888",2020-12-10,1,2015
"1889",2020-12-11,5,2015
"1890",2020-12-12,3,2015
"1891",2020-12-13,2,2015
"1892",2020-12-14,1,2015
"1893",2020-12-15,1,2015
"1894",2020-12-17,1,2015
"1895",2020-12-18,1,2015
"1896",2020-12-19,3,2015
"1897",2020-12-20,1,2015
"1898",2020-12-21,2,2015
"1899",2020-12-22,2,2015
"1900",2020-12-23,1,2015
"1901",2020-12-24,2,2015
"1902",2020-12-25,1,2015
"1903",2020-12-26,1,2015
"1904",2020-12-27,2,2015
"1905",2020-12-28,1,2015
"1906",2020-12-29,1,2015
"1907",2020-12-30,2,2015
"1908",2020-12-31,2,2015
"1909",2020-01-01,3,2016
"1910",2020-01-02,4,2016
"1911",2020-01-03,5,2016
"1912",2020-01-04,1,2016
"1913",2020-01-05,4,2016
"1914",2020-01-07,6,2016
"1915",2020-01-08,3,2016
"1916",2020-01-09,4,2016
"1917",2020-01-10,2,2016
"1918",2020-01-11,3,2016
"1919",2020-01-12,5,2016
"1920",2020-01-13,7,2016
"1921",2020-01-14,5,2016
"1922",2020-01-15,2,2016
"1923",2020-01-16,2,2016
"1924",2020-01-17,3,2016
"1925",2020-01-18,4,2016
"1926",2020-01-19,2,2016
"1927",2020-01-20,4,2016
"1928",2020-01-21,4,2016
"1929",2020-01-22,4,2016
"1930",2020-01-23,1,2016
"1931",2020-01-24,5,2016
"1932",2020-01-25,3,2016
"1933",2020-01-26,5,2016
"1934",2020-01-27,2,2016
"1935",2020-01-28,3,2016
"1936",2020-01-29,1,2016
"1937",2020-01-30,3,2016
"1938",2020-01-31,6,2016
"1939",2020-02-01,3,2016
"1940",2020-02-02,4,2016
"1941",2020-02-03,2,2016
"1942",2020-02-04,4,2016
"1943",2020-02-05,1,2016
"1944",2020-02-06,6,2016
"1945",2020-02-07,1,2016
"1946",2020-02-08,2,2016
"1947",2020-02-09,3,2016
"1948",2020-02-10,8,2016
"1949",2020-02-11,1,2016
"1950",2020-02-12,7,2016
"1951",2020-02-13,3,2016
"1952",2020-02-14,2,2016
"1953",2020-02-15,4,2016
"1954",2020-02-16,2,2016
"1955",2020-02-17,5,2016
"1956",2020-02-18,2,2016
"1957",2020-02-19,4,2016
"1958",2020-02-20,1,2016
"1959",2020-02-21,2,2016
"1960",2020-02-22,1,2016
"1961",2020-02-23,2,2016
"1962",2020-02-24,2,2016
"1963",2020-02-25,3,2016
"1964",2020-02-26,4,2016
"1965",2020-02-27,1,2016
"1966",2020-02-28,3,2016
"1967",2020-02-29,2,2016
"1968",2020-03-01,4,2016
"1969",2020-03-02,11,2016
"1970",2020-03-03,5,2016
"1971",2020-03-04,2,2016
"1972",2020-03-05,4,2016
"1973",2020-03-06,6,2016
"1974",2020-03-07,5,2016
"1975",2020-03-08,4,2016
"1976",2020-03-09,1,2016
"1977",2020-03-10,6,2016
"1978",2020-03-11,4,2016
"1979",2020-03-12,3,2016
"1980",2020-03-13,6,2016
"1981",2020-03-14,5,2016
"1982",2020-03-15,6,2016
"1983",2020-03-16,4,2016
"1984",2020-03-17,1,2016
"1985",2020-03-18,3,2016
"1986",2020-03-19,4,2016
"1987",2020-03-20,2,2016
"1988",2020-03-21,6,2016
"1989",2020-03-22,5,2016
"1990",2020-03-23,2,2016
"1991",2020-03-24,3,2016
"1992",2020-03-25,2,2016
"1993",2020-03-26,3,2016
"1994",2020-03-28,4,2016
"1995",2020-03-29,6,2016
"1996",2020-03-30,4,2016
"1997",2020-03-31,4,2016
"1998",2020-04-01,4,2016
"1999",2020-04-02,6,2016
"2000",2020-04-03,4,2016
"2001",2020-04-04,3,2016
"2002",2020-04-05,6,2016
"2003",2020-04-06,3,2016
"2004",2020-04-07,8,2016
"2005",2020-04-08,2,2016
"2006",2020-04-09,9,2016
"2007",2020-04-10,1,2016
"2008",2020-04-11,4,2016
"2009",2020-04-12,4,2016
"2010",2020-04-13,6,2016
"2011",2020-04-14,3,2016
"2012",2020-04-15,8,2016
"2013",2020-04-16,4,2016
"2014",2020-04-17,3,2016
"2015",2020-04-18,5,2016
"2016",2020-04-19,3,2016
"2017",2020-04-20,5,2016
"2018",2020-04-21,5,2016
"2019",2020-04-22,3,2016
"2020",2020-04-23,6,2016
"2021",2020-04-24,1,2016
"2022",2020-04-25,6,2016
"2023",2020-04-26,5,2016
"2024",2020-04-27,2,2016
"2025",2020-04-28,8,2016
"2026",2020-04-29,3,2016
"2027",2020-04-30,3,2016
"2028",2020-05-01,2,2016
"2029",2020-05-02,4,2016
"2030",2020-05-03,4,2016
"2031",2020-05-04,5,2016
"2032",2020-05-05,4,2016
"2033",2020-05-06,4,2016
"2034",2020-05-07,5,2016
"2035",2020-05-08,4,2016
"2036",2020-05-09,6,2016
"2037",2020-05-10,8,2016
"2038",2020-05-11,5,2016
"2039",2020-05-12,4,2016
"2040",2020-05-13,3,2016
"2041",2020-05-14,2,2016
"2042",2020-05-15,2,2016
"2043",2020-05-16,1,2016
"2044",2020-05-17,9,2016
"2045",2020-05-18,7,2016
"2046",2020-05-19,2,2016
"2047",2020-05-20,2,2016
"2048",2020-05-21,5,2016
"2049",2020-05-22,3,2016
"2050",2020-05-23,4,2016
"2051",2020-05-24,2,2016
"2052",2020-05-25,2,2016
"2053",2020-05-26,5,2016
"2054",2020-05-27,10,2016
"2055",2020-05-28,3,2016
"2056",2020-05-29,5,2016
"2057",2020-05-30,4,2016
"2058",2020-05-31,3,2016
"2059",2020-06-01,4,2016
"2060",2020-06-02,1,2016
"2061",2020-06-03,7,2016
"2062",2020-06-04,7,2016
"2063",2020-06-05,5,2016
"2064",2020-06-06,4,2016
"2065",2020-06-07,3,2016
"2066",2020-06-08,3,2016
"2067",2020-06-09,6,2016
"2068",2020-06-10,4,2016
"2069",2020-06-11,5,2016
"2070",2020-06-12,4,2016
"2071",2020-06-13,3,2016
"2072",2020-06-14,6,2016
"2073",2020-06-15,2,2016
"2074",2020-06-16,4,2016
"2075",2020-06-17,3,2016
"2076",2020-06-18,5,2016
"2077",2020-06-19,6,2016
"2078",2020-06-20,9,2016
"2079",2020-06-21,4,2016
"2080",2020-06-22,4,2016
"2081",2020-06-23,9,2016
"2082",2020-06-24,8,2016
"2083",2020-06-25,7,2016
"2084",2020-06-26,2,2016
"2085",2020-06-27,10,2016
"2086",2020-06-28,8,2016
"2087",2020-06-29,6,2016
"2088",2020-06-30,4,2016
"2089",2020-07-01,6,2016
"2090",2020-07-02,3,2016
"2091",2020-07-03,6,2016
"2092",2020-07-04,8,2016
"2093",2020-07-05,4,2016
"2094",2020-07-06,5,2016
"2095",2020-07-07,5,2016
"2096",2020-07-08,3,2016
"2097",2020-07-09,7,2016
"2098",2020-07-10,3,2016
"2099",2020-07-11,9,2016
"2100",2020-07-12,8,2016
"2101",2020-07-13,7,2016
"2102",2020-07-14,6,2016
"2103",2020-07-15,7,2016
"2104",2020-07-16,8,2016
"2105",2020-07-17,10,2016
"2106",2020-07-18,7,2016
"2107",2020-07-19,6,2016
"2108",2020-07-20,11,2016
"2109",2020-07-21,9,2016
"2110",2020-07-22,5,2016
"2111",2020-07-23,8,2016
"2112",2020-07-24,8,2016
"2113",2020-07-25,10,2016
"2114",2020-07-26,5,2016
"2115",2020-07-27,5,2016
"2116",2020-07-28,7,2016
"2117",2020-07-29,3,2016
"2118",2020-07-30,7,2016
"2119",2020-07-31,3,2016
"2120",2020-08-01,13,2016
"2121",2020-08-02,7,2016
"2122",2020-08-03,7,2016
"2123",2020-08-04,7,2016
"2124",2020-08-05,10,2016
"2125",2020-08-06,4,2016
"2126",2020-08-07,5,2016
"2127",2020-08-08,6,2016
"2128",2020-08-09,8,2016
"2129",2020-08-10,3,2016
"2130",2020-08-11,6,2016
"2131",2020-08-12,7,2016
"2132",2020-08-13,9,2016
"2133",2020-08-14,6,2016
"2134",2020-08-15,7,2016
"2135",2020-08-16,7,2016
"2136",2020-08-17,13,2016
"2137",2020-08-18,5,2016
"2138",2020-08-19,14,2016
"2139",2020-08-20,15,2016
"2140",2020-08-21,13,2016
"2141",2020-08-22,10,2016
"2142",2020-08-23,6,2016
"2143",2020-08-24,11,2016
"2144",2020-08-25,10,2016
"2145",2020-08-26,11,2016
"2146",2020-08-27,7,2016
"2147",2020-08-28,2,2016
"2148",2020-08-29,9,2016
"2149",2020-08-30,9,2016
"2150",2020-08-31,7,2016
"2151",2020-09-01,10,2016
"2152",2020-09-02,10,2016
"2153",2020-09-03,8,2016
"2154",2020-09-04,8,2016
"2155",2020-09-05,3,2016
"2156",2020-09-06,14,2016
"2157",2020-09-07,8,2016
"2158",2020-09-08,11,2016
"2159",2020-09-09,13,2016
"2160",2020-09-10,12,2016
"2161",2020-09-11,6,2016
"2162",2020-09-12,21,2016
"2163",2020-09-13,13,2016
"2164",2020-09-14,13,2016
"2165",2020-09-15,8,2016
"2166",2020-09-16,12,2016
"2167",2020-09-17,8,2016
"2168",2020-09-18,5,2016
"2169",2020-09-19,12,2016
"2170",2020-09-20,10,2016
"2171",2020-09-21,3,2016
"2172",2020-09-22,10,2016
"2173",2020-09-23,13,2016
"2174",2020-09-24,12,2016
"2175",2020-09-25,9,2016
"2176",2020-09-26,15,2016
"2177",2020-09-27,7,2016
"2178",2020-09-28,11,2016
"2179",2020-09-29,15,2016
"2180",2020-09-30,11,2016
"2181",2020-10-01,12,2016
"2182",2020-10-02,17,2016
"2183",2020-10-03,10,2016
"2184",2020-10-04,12,2016
"2185",2020-10-05,29,2016
"2186",2020-10-06,16,2016
"2187",2020-10-07,14,2016
"2188",2020-10-08,12,2016
"2189",2020-10-09,19,2016
"2190",2020-10-10,16,2016
"2191",2020-10-11,11,2016
"2192",2020-10-12,16,2016
"2193",2020-10-13,16,2016
"2194",2020-10-14,11,2016
"2195",2020-10-15,17,2016
"2196",2020-10-16,26,2016
"2197",2020-10-17,18,2016
"2198",2020-10-18,19,2016
"2199",2020-10-19,16,2016
"2200",2020-10-20,14,2016
"2201",2020-10-21,14,2016
"2202",2020-10-22,12,2016
"2203",2020-10-23,25,2016
"2204",2020-10-24,23,2016
"2205",2020-10-25,21,2016
"2206",2020-10-26,28,2016
"2207",2020-10-27,20,2016
"2208",2020-10-28,18,2016
"2209",2020-10-29,21,2016
"2210",2020-10-30,23,2016
"2211",2020-10-31,18,2016
"2212",2020-11-01,22,2016
"2213",2020-11-02,21,2016
"2214",2020-11-03,24,2016
"2215",2020-11-04,15,2016
"2216",2020-11-05,18,2016
"2217",2020-11-06,22,2016
"2218",2020-11-07,22,2016
"2219",2020-11-08,26,2016
"2220",2020-11-09,23,2016
"2221",2020-11-10,33,2016
"2222",2020-11-11,38,2016
"2223",2020-11-12,31,2016
"2224",2020-11-13,31,2016
"2225",2020-11-14,32,2016
"2226",2020-11-15,44,2016
"2227",2020-11-16,34,2016
"2228",2020-11-17,18,2016
"2229",2020-11-18,30,2016
"2230",2020-11-19,30,2016
"2231",2020-11-20,33,2016
"2232",2020-11-21,25,2016
"2233",2020-11-22,23,2016
"2234",2020-11-23,48,2016
"2235",2020-11-24,43,2016
"2236",2020-11-25,38,2016
"2237",2020-11-26,43,2016
"2238",2020-11-27,37,2016
"2239",2020-11-28,46,2016
"2240",2020-11-29,54,2016
"2241",2020-11-30,49,2016
"2242",2020-12-01,44,2016
"2243",2020-12-02,46,2016
"2244",2020-12-03,47,2016
"2245",2020-12-04,34,2016
"2246",2020-12-05,67,2016
"2247",2020-12-06,52,2016
"2248",2020-12-07,72,2016
"2249",2020-12-08,67,2016
"2250",2020-12-09,71,2016
"2251",2020-12-10,78,2016
"2252",2020-12-11,94,2016
"2253",2020-12-12,100,2016
"2254",2020-12-13,100,2016
"2255",2020-12-14,123,2016
"2256",2020-12-15,145,2016
"2257",2020-12-16,181,2016
"2258",2020-12-17,196,2016
"2259",2020-12-18,207,2016
"2260",2020-12-19,266,2016
"2261",2020-12-20,273,2016
"2262",2020-12-21,325,2016
"2263",2020-12-22,424,2016
"2264",2020-12-23,437,2016
"2265",2020-12-24,591,2016
"2266",2020-12-25,549,2016
"2267",2020-12-26,692,2016
"2268",2020-12-27,740,2016
"2269",2020-12-28,993,2016
"2270",2020-12-29,1430,2016
"2271",2020-12-30,1926,2016
"2272",2020-12-31,2075,2016
"2273",2020-01-01,2206,2017
"2274",2020-01-02,2371,2017
"2275",2020-01-03,2353,2017
"2276",2020-01-04,2251,2017
"2277",2020-01-05,2272,2017
"2278",2020-01-06,2260,2017
"2279",2020-01-07,2239,2017
"2280",2020-01-08,2228,2017
"2281",2020-01-09,2379,2017
"2282",2020-01-10,2420,2017
"2283",2020-01-11,2359,2017
"2284",2020-01-12,2318,2017
"2285",2020-01-13,2351,2017
"2286",2020-01-14,2213,2017
"2287",2020-01-15,2119,2017
"2288",2020-01-16,2233,2017
"2289",2020-01-17,2186,2017
"2290",2020-01-18,2117,2017
"2291",2020-01-19,2111,2017
"2292",2020-01-20,2163,2017
"2293",2020-01-21,2193,2017
"2294",2020-01-22,2120,2017
"2295",2020-01-23,2206,2017
"2296",2020-01-24,2102,2017
"2297",2020-01-25,2222,2017
"2298",2020-01-26,2227,2017
"2299",2020-01-27,2212,2017
"2300",2020-01-28,2117,2017
"2301",2020-01-29,2100,2017
"2302",2020-01-30,2156,2017
"2303",2020-01-31,2160,2017
"2304",2020-02-01,2219,2017
"2305",2020-02-02,2101,2017
"2306",2020-02-03,2081,2017
"2307",2020-02-04,2050,2017
"2308",2020-02-05,1946,2017
"2309",2020-02-06,2032,2017
"2310",2020-02-07,2009,2017
"2311",2020-02-08,2011,2017
"2312",2020-02-09,1949,2017
"2313",2020-02-10,2009,2017
"2314",2020-02-11,1915,2017
"2315",2020-02-12,1903,2017
"2316",2020-02-13,1980,2017
"2317",2020-02-14,1898,2017
"2318",2020-02-15,1957,2017
"2319",2020-02-16,1889,2017
"2320",2020-02-17,1903,2017
"2321",2020-02-18,1756,2017
"2322",2020-02-19,1665,2017
"2323",2020-02-20,1759,2017
"2324",2020-02-21,1776,2017
"2325",2020-02-22,1856,2017
"2326",2020-02-23,1793,2017
"2327",2020-02-24,1811,2017
"2328",2020-02-25,1672,2017
"2329",2020-02-26,1742,2017
"2330",2020-02-27,1792,2017
"2331",2020-02-28,1815,2017
"2332",2020-03-01,1695,2017
"2333",2020-03-02,1782,2017
"2334",2020-03-03,1752,2017
"2335",2020-03-04,1740,2017
"2336",2020-03-05,1559,2017
"2337",2020-03-06,1658,2017
"2338",2020-03-07,1724,2017
"2339",2020-03-08,1656,2017
"2340",2020-03-09,1728,2017
"2341",2020-03-10,1789,2017
"2342",2020-03-11,1701,2017
"2343",2020-03-12,1609,2017
"2344",2020-03-13,1734,2017
"2345",2020-03-14,1634,2017
"2346",2020-03-15,1582,2017
"2347",2020-03-16,1612,2017
"2348",2020-03-17,1625,2017
"2349",2020-03-18,1553,2017
"2350",2020-03-19,1656,2017
"2351",2020-03-20,1604,2017
"2352",2020-03-21,1626,2017
"2353",2020-03-22,1624,2017
"2354",2020-03-23,1601,2017
"2355",2020-03-24,1628,2017
"2356",2020-03-25,1614,2017
"2357",2020-03-26,1469,2017
"2358",2020-03-27,1546,2017
"2359",2020-03-28,1644,2017
"2360",2020-03-29,1532,2017
"2361",2020-03-30,1639,2017
"2362",2020-03-31,1642,2017
"2363",2020-04-01,1629,2017
"2364",2020-04-02,1530,2017
"2365",2020-04-03,1604,2017
"2366",2020-04-04,1550,2017
"2367",2020-04-05,1602,2017
"2368",2020-04-06,1592,2017
"2369",2020-04-07,1554,2017
"2370",2020-04-08,1573,2017
"2371",2020-04-09,1554,2017
"2372",2020-04-10,1566,2017
"2373",2020-04-11,1618,2017
"2374",2020-04-12,1585,2017
"2375",2020-04-13,1672,2017
"2376",2020-04-14,1597,2017
"2377",2020-04-15,1477,2017
"2378",2020-04-16,1515,2017
"2379",2020-04-17,1468,2017
"2380",2020-04-18,1575,2017
"2381",2020-04-19,1600,2017
"2382",2020-04-20,1558,2017
"2383",2020-04-21,1648,2017
"2384",2020-04-22,1623,2017
"2385",2020-04-23,1596,2017
"2386",2020-04-24,1639,2017
"2387",2020-04-25,1681,2017
"2388",2020-04-26,1688,2017
"2389",2020-04-27,1653,2017
"2390",2020-04-28,1582,2017
"2391",2020-04-29,1570,2017
"2392",2020-04-30,1584,2017
"2393",2020-05-01,1576,2017
"2394",2020-05-02,1640,2017
"2395",2020-05-03,1586,2017
"2396",2020-05-04,1618,2017
"2397",2020-05-05,1619,2017
"2398",2020-05-06,1634,2017
"2399",2020-05-07,1567,2017
"2400",2020-05-08,1525,2017
"2401",2020-05-09,1612,2017
"2402",2020-05-10,1613,2017
"2403",2020-05-11,1661,2017
"2404",2020-05-12,1573,2017
"2405",2020-05-13,1554,2017
"2406",2020-05-14,1561,2017
"2407",2020-05-15,1670,2017
"2408",2020-05-16,1642,2017
"2409",2020-05-17,1577,2017
"2410",2020-05-18,1595,2017
"2411",2020-05-19,1490,2017
"2412",2020-05-20,1504,2017
"2413",2020-05-21,1542,2017
"2414",2020-05-22,1529,2017
"2415",2020-05-23,1563,2017
"2416",2020-05-24,1564,2017
"2417",2020-05-25,1575,2017
"2418",2020-05-26,1595,2017
"2419",2020-05-27,1636,2017
"2420",2020-05-28,1562,2017
"2421",2020-05-29,1658,2017
"2422",2020-05-30,1548,2017
"2423",2020-05-31,1523,2017
"2424",2020-06-01,1513,2017
"2425",2020-06-02,1484,2017
"2426",2020-06-03,1510,2017
"2427",2020-06-04,1343,2017
"2428",2020-06-05,1443,2017
"2429",2020-06-06,1396,2017
"2430",2020-06-07,1443,2017
"2431",2020-06-08,1448,2017
"2432",2020-06-09,1575,2017
"2433",2020-06-10,1440,2017
"2434",2020-06-11,1512,2017
"2435",2020-06-12,1507,2017
"2436",2020-06-13,1473,2017
"2437",2020-06-14,1492,2017
"2438",2020-06-15,1554,2017
"2439",2020-06-16,1543,2017
"2440",2020-06-17,1451,2017
"2441",2020-06-18,1496,2017
"2442",2020-06-19,1593,2017
"2443",2020-06-20,1678,2017
"2444",2020-06-21,1735,2017
"2445",2020-06-22,1751,2017
"2446",2020-06-23,1559,2017
"2447",2020-06-24,1508,2017
"2448",2020-06-25,1423,2017
"2449",2020-06-26,1498,2017
"2450",2020-06-27,1571,2017
"2451",2020-06-28,1467,2017
"2452",2020-06-29,1393,2017
"2453",2020-06-30,1373,2017
"2454",2020-07-01,1386,2017
"2455",2020-07-02,1420,2017
"2456",2020-07-03,1528,2017
"2457",2020-07-04,1537,2017
"2458",2020-07-05,1497,2017
"2459",2020-07-06,1578,2017
"2460",2020-07-07,1709,2017
"2461",2020-07-08,1576,2017
"2462",2020-07-09,1566,2017
"2463",2020-07-10,1588,2017
"2464",2020-07-11,1508,2017
"2465",2020-07-12,1461,2017
"2466",2020-07-13,1500,2017
"2467",2020-07-14,1569,2017
"2468",2020-07-15,1446,2017
"2469",2020-07-16,1454,2017
"2470",2020-07-17,1628,2017
"2471",2020-07-18,1617,2017
"2472",2020-07-19,1573,2017
"2473",2020-07-20,1522,2017
"2474",2020-07-21,1489,2017
"2475",2020-07-22,1436,2017
"2476",2020-07-23,1436,2017
"2477",2020-07-24,1518,2017
"2478",2020-07-25,1552,2017
"2479",2020-07-26,1427,2017
"2480",2020-07-27,1537,2017
"2481",2020-07-28,1559,2017
"2482",2020-07-29,1499,2017
"2483",2020-07-30,1503,2017
"2484",2020-07-31,1523,2017
"2485",2020-08-01,1571,2017
"2486",2020-08-02,1605,2017
"2487",2020-08-03,1680,2017
"2488",2020-08-04,1584,2017
"2489",2020-08-05,1470,2017
"2490",2020-08-06,1437,2017
"2491",2020-08-07,1497,2017
"2492",2020-08-08,1554,2017
"2493",2020-08-09,1430,2017
"2494",2020-08-10,1483,2017
"2495",2020-08-11,1460,2017
"2496",2020-08-12,1473,2017
"2497",2020-08-13,1410,2017
"2498",2020-08-14,1493,2017
"2499",2020-08-15,1518,2017
"2500",2020-08-16,1549,2017
"2501",2020-08-17,1505,2017
"2502",2020-08-18,1558,2017
"2503",2020-08-19,1430,2017
"2504",2020-08-20,1447,2017
"2505",2020-08-21,1469,2017
"2506",2020-08-22,1593,2017
"2507",2020-08-23,1546,2017
"2508",2020-08-24,1529,2017
"2509",2020-08-25,1574,2017
"2510",2020-08-26,1557,2017
"2511",2020-08-27,1547,2017
"2512",2020-08-28,1651,2017
"2513",2020-08-29,1678,2017
"2514",2020-08-30,1641,2017
"2515",2020-08-31,1488,2017
"2516",2020-09-01,1462,2017
"2517",2020-09-02,1439,2017
"2518",2020-09-03,1367,2017
"2519",2020-09-04,1473,2017
"2520",2020-09-05,1480,2017
"2521",2020-09-06,1503,2017
"2522",2020-09-07,1345,2017
"2523",2020-09-08,1538,2017
"2524",2020-09-09,1445,2017
"2525",2020-09-10,1421,2017
"2526",2020-09-11,1483,2017
"2527",2020-09-12,1536,2017
"2528",2020-09-13,1591,2017
"2529",2020-09-14,1551,2017
"2530",2020-09-15,1554,2017
"2531",2020-09-16,1552,2017
"2532",2020-09-17,1541,2017
"2533",2020-09-18,1631,2017
"2534",2020-09-19,1638,2017
"2535",2020-09-20,1604,2017
"2536",2020-09-21,1679,2017
"2537",2020-09-22,1667,2017
"2538",2020-09-23,1687,2017
"2539",2020-09-24,1608,2017
"2540",2020-09-25,1675,2017
"2541",2020-09-26,1666,2017
"2542",2020-09-27,1702,2017
"2543",2020-09-28,1699,2017
"2544",2020-09-29,1702,2017
"2545",2020-09-30,1678,2017
"2546",2020-10-01,1529,2017
"2547",2020-10-02,1622,2017
"2548",2020-10-03,1642,2017
"2549",2020-10-04,1563,2017
"2550",2020-10-05,1720,2017
"2551",2020-10-06,1619,2017
"2552",2020-10-07,1617,2017
"2553",2020-10-08,1608,2017
"2554",2020-10-09,1599,2017
"2555",2020-10-10,1726,2017
"2556",2020-10-11,1733,2017
"2557",2020-10-12,1672,2017
"2558",2020-10-13,1635,2017
"2559",2020-10-14,1582,2017
"2560",2020-10-15,1590,2017
"2561",2020-10-16,1723,2017
"2562",2020-10-17,1614,2017
"2563",2020-10-18,1631,2017
"2564",2020-10-19,1599,2017
"2565",2020-10-20,1612,2017
"2566",2020-10-21,1554,2017
"2567",2020-10-22,1539,2017
"2568",2020-10-23,1550,2017
"2569",2020-10-24,1656,2017
"2570",2020-10-25,1657,2017
"2571",2020-10-26,1684,2017
"2572",2020-10-27,1637,2017
"2573",2020-10-28,1592,2017
"2574",2020-10-29,1591,2017
"2575",2020-10-30,1524,2017
"2576",2020-10-31,1629,2017
"2577",2020-11-01,1597,2017
"2578",2020-11-02,1696,2017
"2579",2020-11-03,1742,2017
"2580",2020-11-04,1674,2017
"2581",2020-11-05,1573,2017
"2582",2020-11-06,1609,2017
"2583",2020-11-07,1698,2017
"2584",2020-11-08,1657,2017
"2585",2020-11-09,1717,2017
"2586",2020-11-10,1684,2017
"2587",2020-11-11,1710,2017
"2588",2020-11-12,1649,2017
"2589",2020-11-13,1681,2017
"2590",2020-11-14,1760,2017
"2591",2020-11-15,1681,2017
"2592",2020-11-16,1683,2017
"2593",2020-11-17,1673,2017
"2594",2020-11-18,1744,2017
"2595",2020-11-19,1620,2017
"2596",2020-11-20,1682,2017
"2597",2020-11-21,1753,2017
"2598",2020-11-22,1773,2017
"2599",2020-11-23,1708,2017
"2600",2020-11-24,1741,2017
"2601",2020-11-25,1709,2017
"2602",2020-11-26,1664,2017
"2603",2020-11-27,1669,2017
"2604",2020-11-28,1729,2017
"2605",2020-11-29,1765,2017
"2606",2020-11-30,1767,2017
"2607",2020-12-01,1799,2017
"2608",2020-12-02,1722,2017
"2609",2020-12-03,1743,2017
"2610",2020-12-04,1741,2017
"2611",2020-12-05,1806,2017
"2612",2020-12-06,1859,2017
"2613",2020-12-07,1787,2017
"2614",2020-12-08,1755,2017
"2615",2020-12-09,1758,2017
"2616",2020-12-10,1756,2017
"2617",2020-12-11,1926,2017
"2618",2020-12-12,1899,2017
"2619",2020-12-13,1864,2017
"2620",2020-12-14,1873,2017
"2621",2020-12-15,1961,2017
"2622",2020-12-16,1757,2017
"2623",2020-12-17,1744,2017
"2624",2020-12-18,1862,2017
"2625",2020-12-19,1885,2017
"2626",2020-12-20,1870,2017
"2627",2020-12-21,1827,2017
"2628",2020-12-22,1926,2017
"2629",2020-12-23,1916,2017
"2630",2020-12-24,1851,2017
"2631",2020-12-25,1891,2017
"2632",2020-12-26,1983,2017
"2633",2020-12-27,2117,2017
"2634",2020-12-28,1970,2017
"2635",2020-12-29,1999,2017
"2636",2020-12-30,1959,2017
